Continent,Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production_Petrolium
Africa,        Gabon,0.37713,0.32452,0.33526,0.33741,0.33834,0.36965,0.35675,0.33311,0.342649543,0.447021227,0.580085409,0.631794319,0.641444843,0.673658399,0.7060957,0.783806266,0.793827738,0.795888557,0.755996977,0.711424391,0.678834,0.580267939,0.539864097,0.518837849,0.515163702,0.57235246,0.509818524,0.524864363,0.534741489,0.520368743,0.528423604,0.518702423,0.495656571,0.472810913,0.472810913,0.458473496,0.454322417,0.427355119,0.420878258,0.43365534,0.374185972,0.376187911,21.56443947
Africa,"        Gambia, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Ghana,0.00432,0.00431,0.00431,0.00431,0.00432,0.00215,0.00065,0,0,0,0,0,0.002389834,0.003466624,0.003033296,0.00866656,0.013035456,0.0108332,0.0108332,0.01299984,0.015208032,0.01516648,0.01516648,0.01516648,0.015208032,0.01299984,0.01299984,0.01299984,0.013035456,0.01299984,0.015576064,0.165774672,0.170232608,0.212140768,0.227538752,0.22176896,0.213696,0.326612373,0.374046949,0.433332108,0.433371338,0.389755817,3.414424739
Africa,        Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Libya,3.84046215,2.459019025,2.487494925,2.377583249,2.35678265,2.272857375,2.226537251,2.096193751,2.530758065,2.47970176,2.953898931,3.189805199,3.09252669,2.933662298,2.968882273,2.993455265,3.038912154,3.143077975,3.025585639,2.875464565,3.075829248,2.978951781,2.882479315,3.097482493,3.310903473,3.621336704,3.863545394,3.994589858,4.033451393,3.816210666,3.826750038,1.081837906,3.212814482,2.167268306,1.191581624,1.025628421,0.995633309,1.908161752,2.196455272,2.503105796,0.878445835,2.632960372,113.6380846
Africa,        Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06543548,0.03203856,0.027500935,0.024031877,0.017592899,0.016535919,0.014094215,0.014426135,0.012828873,0.011212325,0.01036335,0,0,0,0,0,0.246060568
Africa,        Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Morocco,0.0021,0.00209,0.00209,0.00209,0.0021,0.00209,0.001043841,0.00084,0.00084,0.000628279,0.000628279,0.000628279,0.00042,0.000418852,0.000418852,0.000628279,0.00063,0,0.000209426,0.000418852,0.00063,0.000837705,0.000544508,0.000418852,0.00042,0.000293197,0.000418852,0.000460738,0.000378,0.000335082,0.000418852,0.000418852,0.000294,0.000335082,0.000335082,0.000335082,0.000336,0.000335082,0.000209426,0.000146598,0.000105,5.24E-05,0.028371286
Africa,        Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Namibia,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145285,0.0434076,0.043289,0.043289,0.0303023,0.02821494,0.028043415,0.0259734,0.02380895,0.02061268,0.0173156,0.318785385
Africa,        Nigeria,4.42216132,3.075923359,2.77928884,2.663753399,2.98692536,3.20812312,3.14853292,2.877397321,3.1206376,3.682778081,3.88462792,4.060187123,4.180562982,4.206245752,4.144152872,4.276852882,4.305453239,4.576856747,4.621756484,4.571117859,4.659259172,4.842168567,4.545363426,4.882612111,5.012118972,5.639015428,5.236440712,5.042812064,4.660205854,4.739483761,5.247502525,5.388558025,5.367507538,5.031359328,5.116907557,4.731053943,4.103639192,4.255705877,4.18504852,4.256163163,3.93091491,3.437343653,179.1045195
Africa,        Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0.003232915,0.018665735,0.018665735,0.018665735,0.018716874,0.018665735,0.055832225,0.06807991,0.066933824,0.066196117,0.052927549,0.072402524,0.124437458,0.081216259,0.053496744,0.043336987,0.038843198,0.016743645,0.0156971,0.016743645,0.016608494,0.015878124,0.01467884,0.01467884,0.009245526,0.007945493,0.007046908,0.006285448,0.005658816,0.005331349,0.972857752
Africa,        South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.04244656,0.214829763,0.274197731,0.283245721,0.2836872,0.278580523,0.289098001,0.291543302,0.30242832,0.291565274,2.551622395
Africa,        Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0.000558223,0.000556698,0.000185566,0.000371132,0.003707253,0.009239662,0.0185566,0.1282439,0.346098384,0.388076972,0.4430706,0.50054522,0.63733024,0.649481,0.70164284,0.860604268,0.8890645,0.89712264,0.902226976,0.84109696,0.17125633,0.248297217,0.210993809,0.201096639,0.195139172,0.189922804,0.124893718,0.129618033,0.120437292,0.124165802,9.93360045
Africa,        Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Tunisia,0.22856,0.24451,0.24865,0.24865,0.24933,0.23622,0.23,0.2243485,0.221876745,0.225414661,0.200549842,0.223342593,0.234343216,0.209340683,0.196255431,0.186295799,0.18232627,0.175515368,0.167857231,0.174221035,0.166702663,0.148956834,0.161767897,0.159495232,0.168873318,0.158544115,0.161524487,0.177317458,0.177047733,0.167098171,0.161539438,0.13800287,0.136230794,0.130908644,0.109046906,0.080872455,0.085249514,0.085462329,0.081774795,0.076716172,0.070923998,0.085847633,7.19751083
Africa,        Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Australia,0.8809884,0.907481,0.8454042,0.9283842,1.08922756,1.27246025,1.152651,1.21546025,1.203547859,1.099401604,1.269326669,1.205116111,1.180151699,1.1102111,1.17962829,1.225216465,1.26045788,1.307490321,1.216700889,1.210038453,1.583014727,1.453499899,1.399713242,1.166170495,1.019699525,1.068572722,1.030139196,1.039873361,1.052043223,1.064571138,1.085176176,0.933525555,0.921678708,0.771798621,0.810895374,0.732742806,0.678135634,0.616626017,0.669224661,0.878312784,0.877532315,0.841209898,44.45350028
Asia & Oceania,        Bangladesh,0,0,0,0.000422222,0.000846758,0.001499031,0.001507305,0.001503475,0.00171669,0.001352754,0.001987016,0.001775595,0.00220446,0.002409858,0.003255541,0.002621278,0.00326446,0.003678382,0.003466961,0.003255541,0.00559646,0.00744341,0.013128721,0.013128721,0.01301646,0.012980896,0.012980896,0.012980896,0.012309793,0.010866688,0.010866688,0.010866688,0.010189793,0.008752481,0.008752481,0.008752481,0.00877646,0.025489164,0.024081623,0.022603373,0.022374583,0.021841799,0.334547882
Asia & Oceania,        Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Brunei,0.56215905,0.390048125,0.370778125,0.387908125,0.36818245,0.3521894,0.3800194,0.31565159,0.312221156,0.299019881,0.33755256,0.361100308,0.373974294,0.374597196,0.379811131,0.369553344,0.351709821,0.367271028,0.37288959,0.425627162,0.450570195,0.454102196,0.391696757,0.406561808,0.425340024,0.437949409,0.462206529,0.353354316,0.326118387,0.308205981,0.31679727,0.355865996,0.333961362,0.283122244,0.26513496,0.265805493,0.253599545,0.236110145,0.232675858,0.254030904,0.231007815,0.224001221,14.72048215
Asia & Oceania,        Burma,0.0661,0.05933,0.06592,0.06592,0.07051,0.06592,0.05274,0.03735,0.029757291,0.034546719,0.030152093,0.034546719,0.031642351,0.031397194,0.030672609,0.021570314,0.01794494,0.020093224,0.02448785,0.02119188,0.02684739,0.022244513,0.033277103,0.033229493,0.044305372,0.044243039,0.05085561,0.046816165,0.047365906,0.040055664,0.044986074,0.04426367,0.04438494,0.04426367,0.043330564,0.033277103,0.033368274,0.02448785,0.020093224,0.01789591,0.017630724,0.017072285,1.586087727
Asia & Oceania,        Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        China,4.548402534,4.31836064,4.38823,4.548317545,4.93962864,5.37567274,5.622707295,5.7723,5.874871275,5.915624532,5.952548752,6.083447509,6.120905817,6.201041127,6.307230882,6.416157072,6.73775036,6.867411798,6.862767385,6.855935982,6.990412324,7.08126916,7.273639231,7.314880446,7.499404751,7.746467804,7.884044145,8.021216138,8.159838152,8.149939286,8.757404572,8.699481557,8.770693733,8.94225764,9.037614501,9.186617862,8.578725551,8.207669597,8.133682329,8.215247633,8.375406069,8.564289992,295.2995144
Asia & Oceania,        Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hawaiian Trade Zone,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0
Asia & Oceania,        Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        India,0.38162,0.6802716,0.817199,1.005399,1.0916172,1.299828,1.325775,1.285223,1.3466324,1.480552919,1.396909324,1.302810279,1.223456202,1.166731277,1.308696485,1.549894476,1.499768663,1.553415797,1.534202682,1.515881297,1.506785135,1.511210413,1.583144162,1.585014614,1.634388175,1.582945417,1.638479763,1.636574075,1.639785548,1.609141642,1.765142093,1.82747059,1.823680103,1.807201298,1.793417173,1.772302119,1.735246609,1.743651984,1.706971023,1.618733949,1.516644787,1.466086134,61.26990141
Asia & Oceania,        Indonesia,3.4695672,3.5567305,2.923892,2.9530186,3.077837,2.8412136,2.956647,2.858177,2.863910607,3.05869744,3.177147419,3.448028956,3.271115434,3.282081241,3.282617281,3.260904655,3.36990322,3.310122553,3.310038408,3.213089652,3.134539058,2.928385259,2.735393502,2.535614727,2.410241736,2.255562348,2.128230963,2.019295742,2.086121332,2.041189905,2.047802162,1.949172204,1.874662859,1.791069966,1.721203954,1.707009764,1.799112425,1.722760132,1.65452763,1.594375417,1.525824589,1.415827465,108.5626629
Asia & Oceania,        Japan,0.023184296,0.01665994,0.02096994,0.02096994,0.017920061,0.024330064,0.028473697,0.026629495,0.026543473,0.024317682,0.024317682,0.032930752,0.037339306,0.040525128,0.029814581,0.030319231,0.031353924,0.028259852,0.027907923,0.025577675,0.027783623,0.027853521,0.027516021,0.028139242,0.030375502,0.033122529,0.033451219,0.034691628,0.036030891,0.033290994,0.031775104,0.030484476,0.029388952,0.028998874,0.0276024,0.026516917,0.021129142,0.020440057,0.018195344,0.01911139,0.018708332,0.01789307,1.14084387
Asia & Oceania,        Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Laos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Malaysia,0.58801,0.54896,0.6363,0.75898,0.9335806,0.93104015,1.062510135,1.051170165,1.14371466,1.23416339,1.306473119,1.3626173,1.382560336,1.358190455,1.36855765,1.451378871,1.481490392,1.535662175,1.642257432,1.577916879,1.543697537,1.48343666,1.573111313,1.663082239,1.6387388,1.570134595,1.485235606,1.485158733,1.495816663,1.414788804,1.430225004,1.293385981,1.31134525,1.250433687,1.310173171,1.411815919,1.479405683,1.459191971,1.447369635,1.349821352,1.237100165,1.136426736,54.82542921
Asia & Oceania,        Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219365,0.00043873,0.000393739,0.000443117,0.000835781,0.001099019,0.0012956,0.001206508,0.002263847,0.005109011,0.007056509,0.011238069,0.013109252,0.015318907,0.02185254,0.030824064,0.044504825,0.050841258,0.05152974,0.043873,0.042576246,0.040500422,0.038630796,0.036641299,0.461801644
Asia & Oceania,        Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        New Zealand,0.015434012,0.02134993,0.03127993,0.03275964,0.036829972,0.042189935,0.062049935,0.060069935,0.0716858,0.081420306,0.085392454,0.088865903,0.082538246,0.088510422,0.086333903,0.071444715,0.080191083,0.124664386,0.102998907,0.093844847,0.083626145,0.077765915,0.072030774,0.055086324,0.047072459,0.046616123,0.042856186,0.087524268,0.123685403,0.115096493,0.112673092,0.09707077,0.088774094,0.075989891,0.088913836,0.090919173,0.0781076,0.035947961,0.030753569,0.031803839,0.027628142,0.024011435,2.893807753
Asia & Oceania,        Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Pakistan,0.021460909,0.021410032,0.025620032,0.027730032,0.03626003,0.074120032,0.088880032,0.088880032,0.095471094,0.101536317,0.131057989,0.133930393,0.133783009,0.130351323,0.120216499,0.128174278,0.121096201,0.124982718,0.121218777,0.118800155,0.120831518,0.133803339,0.143128427,0.134382263,0.139097781,0.143172049,0.143255605,0.154327227,0.140972388,0.137955509,0.143425846,0.145556716,0.156527842,0.177187079,0.20460006,0.196615921,0.187193407,0.216142064,0.217604968,0.207916544,0.1854698,0.202720571,5.476866808
